Poplar ID,Curve Type,Rate,Time,A,gsw,Ci,PARi
1A,Light,200,2050,4.748048024,0.581516889,368.6034356,175.184
1A,Light,200,2052,5.128962714,0.581387763,367.0685899,181.841
1A,Light,200,2054,5.56022353,0.582702678,365.4208198,188.376
1A,Light,200,2056,5.909663885,0.583789783,364.0336969,196.195
1A,Light,200,2058,6.236207431,0.586708451,362.7423028,198.548
1A,Light,200,2060,6.65391045,0.588999923,361.1558568,206.639
1A,Light,200,2062,7.055478851,0.587728808,359.5069997,214.155
1A,Light,200,2064,7.381440803,0.584331414,358.0460899,221.533
1A,Light,200,2066,7.751194244,0.582058726,356.4506649,228.356
1A,Light,200,2068,8.170761863,0.582584653,354.7956562,236.215
1A,Light,200,2070,8.625030328,0.58433914,353.0901233,238.57
1A,Light,200,2072,9.047701145,0.584862437,351.4513746,248.079
1A,Light,200,2074,9.41076776,0.585794484,350.0317241,253.842
1A,Light,200,2076,9.771431654,0.587548136,348.6459254,261.541
1A,Light,200,2078,10.04969522,0.588830852,347.5056537,268.373
1A,Light,200,2080,10.44326791,0.586906751,345.8658119,276.195
1A,Light,200,2082,10.78789396,0.584973378,344.3721624,278.906
1A,Light,200,2084,11.08307522,0.586312732,343.2073987,288.061
1A,Light,200,2086,11.53238996,0.588195456,341.6054965,295.605
1A,Light,200,2088,11.90667943,0.588050714,340.1174552,301.909
1A,Light,200,2090,12.19299514,0.588140934,338.9227311,308.468
1A,Light,200,2092,12.53865924,0.589421391,337.6254534,315.908
1A,Light,200,2094,12.84718698,0.590572241,336.4399068,318.71
1A,Light,200,2096,13.15936497,0.59086419,335.1692706,327.86
1A,Light,200,2098,13.47744322,0.590183355,333.8545635,333.97
1A,Light,200,2100,13.73111916,0.589252745,332.760848,341.68
1A,Light,200,2102,14.08965659,0.589326519,331.3819048,348.23
1A,Light,200,2104,14.42910956,0.589551003,330.0542304,356.017
1A,Light,200,2106,14.80425043,0.590130823,328.6888086,358.427
1A,Light,200,2108,14.98602471,0.590002763,327.8519146,367.952
1A,Light,200,2110,15.30051201,0.590352905,326.6276634,375.442
1A,Light,200,2112,15.62153256,0.591089267,325.4456425,381.796
1A,Light,200,2114,15.81856881,0.590944737,324.5769413,388.366
1A,Light,200,2116,16.10592214,0.591788544,323.4926717,396.198
1A,Light,200,2118,16.51261186,0.591659909,321.9728642,398.603
1A,Light,200,2120,16.79585864,0.591094422,320.7964292,408.101
1A,Light,200,2122,16.93575464,0.590778115,320.0862162,413.867
1A,Light,200,2124,17.29116573,0.59118556,318.7658107,421.925
1A,Light,200,2126,17.61603902,0.592215536,317.663198,428.492
1A,Light,200,2128,17.79902776,0.591802174,316.8178162,436.315
1A,Light,200,2130,18.07363045,0.591747399,315.6956723,438.714
1A,Light,200,2132,18.34333799,0.591120685,314.5904198,448.195
1A,Light,200,2134,18.49911469,0.591923176,313.9553115,455.415
1A,Light,200,2136,18.72904297,0.593073944,313.1472765,461.796
1A,Light,200,2138,19.06715453,0.59276257,311.8756561,468.345
1A,Light,200,2140,19.28075757,0.594060524,311.1066771,476.207
1A,Light,200,2142,19.42361142,0.595020251,310.5439521,478.578
1A,Light,200,2144,19.70167806,0.594435423,309.483253,488.084
1A,Light,200,2146,19.91794763,0.597487228,308.912139,495.616
1A,Light,200,2148,20.12357895,0.599190443,308.2501083,501.976
1A,Light,200,2150,20.29141598,0.59743323,307.395885,508.225
1A,Light,200,2152,20.50699728,0.597932482,306.6060101,516.033
1A,Light,200,2154,20.75534061,0.600892653,305.8956044,518.458
1A,Light,200,2156,21.02604461,0.602068763,305.0052226,527.934
1A,Light,200,2158,21.11083271,0.60026312,304.4384501,533.746
1A,Light,200,2160,21.23046354,0.599326947,303.7588162,540.244
1A,Light,200,2162,21.43963349,0.60017071,302.9479427,548.127
1A,Light,200,2164,21.65009123,0.601275872,302.2861069,556.265
1A,Light,200,2166,21.81922867,0.60390601,301.8902659,558.689
1A,Light,200,2168,21.98729998,0.60458203,301.2457406,567.922
1A,Light,200,2170,22.17095955,0.603510003,300.3753464,575.37
1A,Light,200,2172,22.34048843,0.604060216,299.7671031,581.785
1A,Light,200,2174,22.49814517,0.603141342,299.0680151,588.343
1A,Light,200,2176,22.62817634,0.60185691,298.3679612,595.849
1A,Light,200,2178,22.78628971,0.601960531,297.7168698,598.573
1A,Light,200,2180,22.91272418,0.600260004,296.9496855,608.122
1A,Light,200,2182,23.09718203,0.598854531,296.0679953,613.896
1A,Light,200,2184,23.30314922,0.598598396,295.3031793,621.729
1A,Light,200,2186,23.42797791,0.597248101,294.6264024,628.302
1A,Light,200,2188,23.50786883,0.595760507,294.0603169,636.46
1A,Light,200,2190,23.72232573,0.595451319,293.2117526,638.517
1A,Light,200,2192,23.84301748,0.594527255,292.635201,648.068
1A,Light,200,2194,23.92668826,0.593979074,292.2039025,655.528
1A,Light,200,2196,24.06917351,0.595143718,291.7226333,661.926
1A,Light,200,2198,24.21499438,0.593390266,290.958366,668.557
1A,Light,200,2200,24.38715415,0.590922766,290.0586312,675.711
1A,Light,200,2202,24.4635913,0.592596024,289.9080623,678.464
1A,Light,200,2204,24.57712124,0.593506243,289.5241157,688.026
1A,Light,200,2206,24.69619035,0.593370759,289.0632281,695.496
1A,Light,200,2208,24.83305403,0.593133,288.5022467,701.931
1A,Light,200,2210,24.88438685,0.591589645,288.0479848,708.491
1A,Light,200,2212,24.93482761,0.590950649,287.7453697,715.705
1A,Light,200,2214,25.19445224,0.591545891,286.909735,718.771
1A,Light,200,2216,25.33095849,0.591537507,286.4109468,727.967
1A,Light,200,2218,25.30102876,0.590688377,286.3370283,735.495
1A,Light,200,2220,25.33343233,0.591906129,286.273508,741.899
1A,Light,200,2222,25.50968282,0.595958771,286.0681643,748.482
1A,Light,200,2224,25.72367148,0.596015826,285.3283528,756.009
1A,Light,200,2226,25.82074745,0.593110048,284.6289282,758.739
1A,Light,200,2228,25.895325,0.593258217,284.3559891,768.276
1A,Light,200,2230,25.96856274,0.593472674,284.0477168,775.488
1A,Light,200,2232,26.09186765,0.592502845,283.395541,781.878
1A,Light,200,2234,26.17061841,0.591960282,283.0172368,788.488
1A,Light,200,2236,26.24742139,0.593472274,282.9068302,796.31
1A,Light,200,2238,26.33114866,0.595298746,282.7608296,798.718
1A,Light,200,2240,26.47887358,0.595644915,282.2625389,807.935
1A,Light,200,2242,26.49911383,0.595001942,282.1060537,815.399
1A,Light,200,2244,26.56427908,0.596005295,281.9282148,821.786
1A,Light,200,2246,26.75450424,0.596106611,281.2237835,828.411
1A,Light,200,2248,26.85918671,0.595617708,280.8250017,836.245
1A,Light,200,2250,26.85733351,0.5949841,280.7331259,838.621
1A,Light,200,2252,26.92093599,0.592847979,280.1852151,848.258
1A,Light,200,2254,27.08344734,0.59243598,279.52866,855.418
1A,Light,200,2256,27.10974762,0.594403289,279.6089889,861.816
1A,Light,200,2258,27.14892421,0.594832203,279.4705688,868.467
1A,Light,200,2260,27.28109972,0.595374265,279.0620404,876.326
1A,Light,200,2262,27.39296054,0.596992448,278.8381832,878.71
1A,Light,200,2264,27.4321272,0.597051421,278.6785455,888
1A,Light,200,2266,27.51333767,0.596799515,278.3659735,895.479
1A,Light,200,2268,27.62829349,0.597021234,277.9791263,901.854
1A,Light,200,2270,27.68512022,0.597372413,277.7595056,908.48
1A,Light,200,2272,27.69909749,0.596679205,277.5900432,916.335
1A,Light,200,2274,27.82321082,0.596825798,277.1700865,918.746
1A,Light,200,2276,27.88585023,0.598201774,277.0698347,928.321
1A,Light,200,2278,27.98404839,0.599120349,276.8143613,935.532
1A,Light,200,2280,28.10700038,0.598338242,276.3016379,941.931
1A,Light,200,2282,28.10321002,0.598335261,276.3263199,948.541
1A,Light,200,2284,28.12218612,0.599991728,276.4085119,956.435
1A,Light,200,2286,28.24047829,0.601490329,276.119611,958.809
1A,Light,200,2288,28.31183988,0.601956053,275.8688318,968.076
1A,Light,200,2290,28.30470263,0.60110869,275.7645504,975.554
1A,Light,200,2292,28.36078484,0.600698,275.5011122,981.936
1A,Light,200,2294,28.46623797,0.600090383,275.0535118,988.24
1A,Light,200,2296,28.54662038,0.60036463,274.8071652,996.104
1A,Light,200,2298,28.57508551,0.600619234,274.7223047,998.79
1A,Light,200,2300,28.65293226,0.600346142,274.3581369,999.828
1A,Light,200,2302,28.63974425,0.601453353,274.5077966,1000.17
1A,Light,200,2304,28.69746792,0.603220205,274.5078073,1000.17
1B,Light,200,11887,21.16845467,0.316904615,255.2514284,1000.07
1B,Light,200,11889,21.14048586,0.317082535,255.4235698,998.031
1B,Light,200,11891,21.13355132,0.31697046,255.3846829,990.172
1B,Light,200,11893,21.15385646,0.317068414,255.3370645,982.644
1B,Light,200,11895,21.22762008,0.317692108,255.1986743,974.764
1B,Light,200,11897,21.1527639,0.317526578,255.5474694,970.662
1B,Light,200,11899,21.12686362,0.317805247,255.7295688,966.178
1B,Light,200,11901,21.19494212,0.318327467,255.5603166,958.005
1B,Light,200,11903,21.10434046,0.318236902,256.0479299,950.141
1B,Light,200,11905,21.06565928,0.318082484,256.2157242,942.884
1B,Light,200,11907,21.07983096,0.31856403,256.3120613,934.666
1B,Light,200,11909,21.03234974,0.318751534,256.6722461,930.581
1B,Light,200,11911,21.02135701,0.318547883,256.6519709,926.111
1B,Light,200,11913,21.03733316,0.318819292,256.679707,917.914
1B,Light,200,11915,21.06303754,0.320381302,257.1177862,910.046
1B,Light,200,11917,21.00771954,0.3226832,258.1978415,902.798
1B,Light,200,11919,20.90387355,0.322799511,258.8644006,894.61
1B,Light,200,11921,20.84524716,0.321623217,258.8265725,890.517
1B,Light,200,11923,20.90472325,0.321247079,258.3889681,886.036
1B,Light,200,11925,20.86087517,0.322722204,259.1176209,878.138
1B,Light,200,11927,20.81603393,0.325252915,260.1912952,869.992
1B,Light,200,11929,20.82877463,0.325276828,260.1522811,862.734
1B,Light,200,11931,20.82993954,0.324134931,259.7910768,854.859
1B,Light,200,11933,20.79869389,0.325599238,260.4461662,850.443
1B,Light,200,11935,20.7557438,0.327097268,261.1599287,846.026
1B,Light,200,11937,20.67258959,0.326543392,261.4213837,838.082
1B,Light,200,11939,20.66572405,0.32482675,260.9446495,830.243
1B,Light,200,11941,20.67323184,0.324409469,260.829248,822.669
1B,Light,200,11943.5,20.64586904,0.324893677,261.1287636,811.844
1B,Light,200,11945.5,20.61055149,0.324383337,261.1543735,809.75
1B,Light,200,11947.5,20.61441503,0.325032115,261.3741604,801.549
1B,Light,200,11949.5,20.57850964,0.327039291,262.1931167,792.674
1B,Light,200,11951.5,20.51701916,0.327605221,262.7171404,789.926
1B,Light,200,11953.5,20.49409966,0.326304144,262.4809668,781.041
1B,Light,200,11955.5,20.42173435,0.324909674,262.4456483,772.166
1B,Light,200,11957.5,20.47524586,0.323959863,261.8776465,769.755
1B,Light,200,11959.5,20.4254622,0.323576792,262.0634823,761.545
1B,Light,200,11961.5,20.32733831,0.323106075,262.5118135,752.296
1B,Light,200,11963.5,20.311681,0.323188286,262.626166,749.918
1B,Light,200,11965.5,20.28491555,0.32452908,263.2076409,741.049
1B,Light,200,11967.5,20.27494369,0.32586325,263.6962136,731.827
1B,Light,200,11969.5,20.22522871,0.326161074,264.0855624,729.749
1B,Light,200,11971.5,20.13551997,0.325194869,264.3239924,721.578
1B,Light,200,11973.5,20.09236471,0.32447133,264.3550407,712.675
1B,Light,200,11975.5,20.03877071,0.32378543,264.4571651,710.237
1B,Light,200,11977.5,19.95922227,0.323468755,264.790754,700.751
1B,Light,200,11979.5,19.95998262,0.324678004,265.1869217,691.865
1B,Light,200,11981.5,20.01378873,0.32592681,265.3290507,689.737
1B,Light,200,11983.5,19.9639609,0.32583227,265.619665,681.533
1B,Light,200,11985.5,19.87156743,0.324985494,265.8940713,672.668
1B,Light,200,11987.5,19.75119909,0.324219165,266.3234645,669.959
1B,Light,200,11989.5,19.74609241,0.325180047,266.6695857,661.033
1B,Light,200,11991.5,19.72136639,0.327513548,267.5409538,651.882
1B,Light,200,11993.5,19.62997937,0.328108241,268.2250539,649.764
1B,Light,200,11995.5,19.5962466,0.326621868,267.9858835,641.244
1B,Light,200,11997.5,19.5261245,0.325941393,268.2161415,632.713
1B,Light,200,11999.5,19.48511188,0.326562513,268.6676143,629.99
1B,Light,200,12001.5,19.43174297,0.327741494,269.3256053,620.833
1B,Light,200,12003.5,19.36821598,0.328130848,269.8182724,611.933
1B,Light,200,12005.5,19.33861336,0.327266548,269.7375419,609.803
1B,Light,200,12007.5,19.20758836,0.326161111,270.153387,601.651
1B,Light,200,12009.5,19.13610492,0.325400751,270.3672004,592.79
1B,Light,200,12011.5,19.10248075,0.32418949,270.2610148,590.074
1B,Light,200,12013.5,19.05280802,0.322551989,270.114169,580.87
1B,Light,200,12015.5,19.0220887,0.321931484,270.134292,572.011
1B,Light,200,12017.5,18.94427878,0.322482209,270.7662577,569.586
1B,Light,200,12019.5,18.87219921,0.323442826,271.4913607,561.755
1B,Light,200,12021.5,18.82482865,0.323560368,271.8421496,552.524
1B,Light,200,12023.5,18.71963548,0.322015476,272.0424928,550.108
1B,Light,200,12025.5,18.60002416,0.321179535,272.5029716,541.018
1B,Light,200,12027.5,18.53720059,0.322210196,273.1933137,532.053
1B,Light,200,12029.5,18.46098165,0.322887209,273.8637507,529.634
1B,Light,200,12031.5,18.36240416,0.323575423,274.6754183,521.456
1B,Light,200,12033.5,18.27859897,0.323764463,275.2498384,512.609
1B,Light,200,12035.5,18.20490256,0.322525581,275.3931201,510.235
1B,Light,200,12037.5,18.11926755,0.321322373,275.6101238,500.754
1B,Light,200,12039.5,18.01219673,0.321603229,276.3017231,491.871
1B,Light,200,12041.5,17.94720883,0.322245435,276.8727068,489.752
1B,Light,200,12043.5,17.86117907,0.320455228,276.9566593,481.607
1B,Light,200,12045.5,17.68000629,0.3189969,277.626081,472.723
1B,Light,200,12047.5,17.6143296,0.319909352,278.3237753,470.036
1B,Light,200,12049.5,17.51244461,0.322876624,279.7553929,460.843
1B,Light,200,12051.5,17.39143925,0.325345611,281.190333,451.979
1B,Light,200,12053.5,17.28919085,0.324560664,281.6684947,449.86
1B,Light,200,12055.5,17.18357977,0.322550561,281.8002006,441.392
1B,Light,200,12057.5,17.05916195,0.320368557,281.9945872,432.557
1B,Light,200,12059.5,16.93227524,0.319024114,282.4276963,429.833
1B,Light,200,12061.5,16.77049687,0.32056202,283.7966197,421.005
1B,Light,200,12063.5,16.62348382,0.322074343,285.0709544,411.846
1B,Light,200,12065.5,16.57139247,0.322932134,285.6774966,409.765
1B,Light,200,12067.5,16.38546133,0.322422942,286.6937732,401.567
1B,Light,200,12069.5,16.16809123,0.320954478,287.6571674,392.715
1B,Light,200,12071.5,16.05835521,0.319958525,288.0904133,390.025
1B,Light,200,12073.5,15.89625965,0.318997146,288.8862807,380.873
1B,Light,200,12075.5,15.7457563,0.318463957,289.7335157,372.009
1B,Light,200,12077.5,15.58113229,0.318626666,290.8156494,369.565
1B,Light,200,12079.5,15.41351103,0.316947417,291.5284377,361.727
1B,Light,200,12081.5,15.28233697,0.315164735,291.9817197,352.542
1B,Light,200,12083.5,15.11020396,0.316525743,293.4466419,350.179
1B,Light,200,12085.5,14.8964108,0.318558452,295.2885651,341.033
1B,Light,200,12087.5,14.6868189,0.320074343,296.9237273,332.277
1B,Light,200,12089.5,14.57463296,0.321404003,298.0040459,329.835
1B,Light,200,12091.5,14.43877269,0.322029412,299.0907298,321.337
1B,Light,200,12093.5,14.1695256,0.323067587,300.969212,312.766
1B,Light,200,12095.5,13.91761136,0.324067881,302.7093185,310.059
1B,Light,200,12097.5,13.73928631,0.324741303,303.9895031,300.933
1B,Light,200,12099.5,13.54650871,0.325976334,305.4693624,291.799
1B,Light,200,12101.5,13.40582136,0.329079379,307.0216015,289.69
1B,Light,200,12103.5,13.1961478,0.331433523,308.7795921,281.49
1B,Light,200,12105.5,12.9352737,0.331635189,310.3883169,272.686
1B,Light,200,12107.5,12.69256597,0.332822855,312.070174,269.976
1B,Light,200,12109.5,12.45997585,0.334032537,313.7208464,260.864
1B,Light,200,12111.5,12.23053279,0.334537353,315.2039604,252.049
1B,Light,200,12113.5,11.99396287,0.334022056,316.5220412,249.618
1B,Light,200,12115.5,11.74356379,0.336914766,318.5007861,241.812
1B,Light,200,12117.5,11.50215603,0.339153008,320.3056716,231.631
1B,Light,200,12119.5,11.30941574,0.33650689,321.0822738,229.939
1B,Light,200,12121.5,11.01775797,0.334130522,322.3944478,220.826
1B,Light,200,12123.5,10.66629698,0.333054854,324.2421321,212.057
1B,Light,200,12125.5,10.43909894,0.332137622,325.5311077,209.625
1B,Light,200,12127.5,10.20535409,0.331514411,326.9272803,201.766
1B,Light,200,12129.5,9.908895296,0.331181545,328.6762797,192.605
1B,Light,200,12131.5,9.673537102,0.330671211,330.0832494,189.926
1B,Light,200,12133.5,9.413703714,0.331130456,331.7517968,181.096
1B,Light,200,12135.5,9.127746673,0.332743199,333.7213446,172.372
1B,Light,200,12137.5,8.907620199,0.334431924,335.3245001,169.895
1B,Light,200,12139.5,8.563515268,0.336610318,337.6321741,161.784
1B,Light,200,12141.5,8.239996959,0.336703735,339.5405488,152.67
1B,Light,200,12143.5,8.025409331,0.334553626,340.6111693,149.966
1B,Light,200,12145.5,7.717207748,0.334436623,342.4381496,141.105
1B,Light,200,12147.5,7.411966237,0.335107698,344.3368875,132.017
1B,Light,200,12149.5,7.136475371,0.334990963,345.9800771,129.602
1B,Light,200,12151.5,6.822251269,0.334148223,347.8176622,121.739
1B,Light,200,12153.5,6.479242993,0.335741133,350.0209039,112.623
1B,Light,200,12155.5,6.222948528,0.337399017,351.7535017,110.221
1B,Light,200,12157.5,5.875859852,0.336545716,353.7463323,100.828
1B,Light,200,12159.5,5.486930302,0.335580376,355.9247353,92.0893
1B,Light,200,12161.5,5.238706058,0.334479482,357.3966355,89.6862
1B,Light,200,12163.5,4.943441444,0.333746474,359.1439897,81.8251
1B,Light,200,12165.5,4.568127459,0.333369435,361.3545329,72.6995
1B,Light,200,12167.5,4.224340317,0.333348724,363.4476297,70.0034
1B,Light,200,12169.5,3.847229654,0.333427914,365.6824067,60.8905
1B,Light,200,12171.5,3.567805994,0.333490706,367.419061,51.0945
1B,Light,200,12173.5,3.316865164,0.33381549,369.0598714,49.3566
1B,Light,200,12175.5,2.97430584,0.333753652,371.1311637,41.4695
1B,Light,200,12177.5,2.606251395,0.334020509,373.3366817,32.6107
1B,Light,200,12179.5,2.29984774,0.333826264,375.2026312,29.8933
1B,Light,200,12181.5,1.957395756,0.333591414,377.2311465,21.3672
1B,Light,200,12183.5,1.546582466,0.333474329,379.6353619,12.5555
1B,Light,200,12185.5,1.239148202,0.333653992,381.5093928,0
1B,Light,200,12187.5,0.9501563,0.333551928,383.3102034,0
1B,Light,200,12189.5,0.668864968,0.333203882,385.033795,11.3231
1B,Light,200,12191.5,0.361290299,0.333633209,386.9051847,10.3639
1B,Light,200,12193.5,0.073861543,0.33348574,388.6252103,16.7454
1B,Light,200,12195.5,-0.129314353,0.33332326,389.8564332,24.987
1B,Light,200,12197.5,-0.316366961,0.333309219,390.9184257,28.1406
1B,Light,200,12199.5,-0.317818549,0.334172578,390.8902055,37.3571
1B,Light,200,12201.5,-0.225475105,0.33537295,390.3883491,46.5627
1B,Light,200,12203.5,-0.221387438,0.332959404,390.3121634,48.6691
1B,Light,200,12205.5,-0.124637077,0.329177172,389.6557777,56.7675
1B,Light,200,12207.5,0.027589966,0.326338873,388.6495422,65.2803
1B,Light,200,12209.5,0.301822392,0.32465308,386.9380295,67.9905
1B,Light,200,12211.5,0.639526797,0.325640664,384.9213814,77.764
1B,Light,200,12213.5,0.9015241,0.327059371,383.300961,86.5189
1B,Light,200,12215.5,1.206328995,0.325640272,381.3833139,88.5804
1B,Light,200,12217.5,1.565402781,0.323417085,379.072576,96.7117
1B,Light,200,12219.5,1.930784049,0.322495874,376.7287013,105.186
1B,Light,200,12221.5,2.290733517,0.322319565,374.4864397,108.191
1B,Light,200,12223.5,2.681106059,0.321618027,372.0860309,117.315
1B,Light,200,12225.5,3.050095215,0.319399578,369.7183277,126.462
1B,Light,200,12227.5,3.361939074,0.318985435,367.7535135,129.231
1B,Light,200,12229.5,3.707584249,0.320722879,365.7089538,136.682
1B,Light,200,12231.5,4.089811362,0.321582008,363.405796,145.862
1B,Light,200,12233.5,4.462253353,0.321635686,361.1038935,148.228
1B,Light,200,12235.5,4.781143529,0.323825451,359.2488021,157.384
1B,Light,200,12237.5,5.187008875,0.326894783,357.0205347,166.435
1B,Light,200,12239.5,5.447963285,0.32813987,355.4218361,168.544
1B,Light,200,12241.5,5.882038066,0.329706215,352.9608698,176.654
1B,Light,200,12243.5,6.294671415,0.330679712,350.5954305,185.765
1B,Light,200,12245.5,6.473819334,0.330945098,349.4129463,188.192
1B,Light,200,12247.5,6.783936315,0.331645931,347.5778922,197.321
1B,Light,200,12249.5,7.19415998,0.332024589,345.1632948,206.425
1B,Light,200,12251.5,7.545672305,0.332028696,343.0135682,208.547
1B,Light,200,12253.5,7.896983162,0.332264392,340.8989297,216.726
1B,Light,200,12255.5,8.263593146,0.332676709,338.7357623,225.222
1B,Light,200,12257.5,8.610199414,0.333052519,336.677541,228.215
1B,Light,200,12259.5,8.986693379,0.332841005,334.3811137,237.409
1B,Light,200,12261.5,9.214761564,0.330867762,332.6129187,246.52
1B,Light,200,12263.5,9.454352693,0.32961417,330.9106767,248.573
1B,Light,200,12265.5,9.849519153,0.330392819,328.6686692,256.768
1B,Light,200,12267.5,10.22243619,0.331092858,326.5306727,265.576
1B,Light,200,12269.5,10.51105032,0.331737673,324.8452322,268.28
1B,Light,200,12271.5,10.86892658,0.33237044,322.8236446,277.446
1B,Light,200,12273.5,11.12255577,0.332662164,321.3009107,286.52
1B,Light,200,12275.5,11.38326677,0.332733406,319.6968874,288.646
1B,Light,200,12277.5,11.69610121,0.333038792,317.8841273,296.839
1B,Light,200,12279.5,11.9577493,0.333254937,316.3116868,305.691
1B,Light,200,12281.5,12.26924802,0.333352747,314.429541,308.391
1B,Light,200,12283.5,12.56688475,0.3332659,312.6262235,317.242
1B,Light,200,12285.5,12.8318058,0.3334743,311.0866366,326.387
1B,Light,200,12287.5,13.04056625,0.33396315,309.8747101,328.489
1B,Light,200,12289.5,13.27011598,0.333297133,308.3229058,336.621
1B,Light,200,12291.5,13.51985173,0.333327661,306.8137382,345.467
1B,Light,200,12293.5,13.81539015,0.333445142,305.101762,348.182
1B,Light,200,12295.5,14.02951415,0.333320555,303.7835815,357.334
1B,Light,200,12297.5,14.22887102,0.333659524,302.6591018,366.499
1B,Light,200,12299.5,14.41382348,0.334277726,301.6455421,368.609
1B,Light,200,12301.5,14.64459648,0.334429087,300.2730508,376.801
1B,Light,200,12303.5,14.85271615,0.333950064,298.8840299,385.673
1B,Light,200,12305.5,15.04388333,0.334426021,297.8317019,388.352
1B,Light,200,12307.5,15.26253365,0.334795112,296.6253335,397.505
1B,Light,200,12309.5,15.47485516,0.334473748,295.3031178,406.36
1B,Light,200,12311.5,15.62252681,0.334362056,294.3742274,408.425
1B,Light,200,12313.5,15.77947472,0.334836157,293.5009681,416.628
1B,Light,200,12315.5,15.99244157,0.335048556,292.279569,425.806
1B,Light,200,12317.5,16.12625222,0.335174243,291.4972917,428.177
1B,Light,200,12319.5,16.2673764,0.334957437,290.5734885,437.386
1B,Light,200,12321.5,16.47804776,0.336007426,289.5848109,446.484
1B,Light,200,12323.5,16.61947904,0.337868932,289.1983336,448.587
1B,Light,200,12325.5,16.69572565,0.337948218,288.698182,456.784
1B,Light,200,12327.5,16.77766119,0.33726324,288.0121115,465.66
1B,Light,200,12329.5,16.97304959,0.336541176,286.6892187,468.369
1B,Light,200,12331.5,17.20722543,0.336139198,285.2423466,477.565
1B,Light,200,12333.5,17.34132623,0.338325386,284.9911659,486.373
1B,Light,200,12335.5,17.45175204,0.341463718,285.1050299,488.477
1B,Light,200,12337.5,17.48196761,0.341478507,284.832583,496.708
1B,Light,200,12339.5,17.58653657,0.340668302,284.0083939,505.583
1B,Light,200,12341.5,17.71051723,0.341425432,283.4424612,508.246
1B,Light,200,12343.5,17.85183208,0.341846397,282.7218901,517.443
1B,Light,200,12345.5,17.85876633,0.340762405,282.3482321,526.61
1B,Light,200,12347.5,17.97090737,0.3404237,281.5938582,528.67
1B,Light,200,12349.5,18.11865289,0.341338757,281.002074,536.578
1B,Light,200,12351.5,18.18510542,0.342431355,280.8511551,545.819
1B,Light,200,12353.5,18.22876226,0.343126161,280.7012741,548.179
1B,Light,200,12355.5,18.34836111,0.343544644,280.0899784,557.711
1B,Light,200,12357.5,18.51375009,0.344429347,279.3898809,566.543
1B,Light,200,12359.5,18.57653836,0.344306295,278.9389138,569.339
1B,Light,200,12361.5,18.59018089,0.342819388,278.4188845,576.864
1B,Light,200,12363.5,18.69065595,0.344307603,278.1858418,585.753
1B,Light,200,12365.5,18.74573406,0.345497729,278.1014036,588.451
1B,Light,200,12367.5,18.75827934,0.344015994,277.5761302,597.287
1B,Light,200,12369.5,18.84682767,0.342511141,276.6886221,606.478
1B,Light,200,12371.5,18.9607904,0.340786306,275.5534326,608.572
1B,Light,200,12373.5,19.05682202,0.339923229,274.7660921,616.758
1B,Light,200,12375.5,19.22143975,0.339749521,273.8344442,625.72
1B,Light,200,12377.5,19.17791113,0.33895407,273.7852501,628.097
1B,Light,200,12379.5,19.19585057,0.337357248,273.1730884,637.618
1B,Light,200,12381.5,19.38386254,0.335055453,271.4918445,646.455
1B,Light,200,12383.5,19.44721022,0.332109661,270.2867828,648.565
1B,Light,200,12385.5,19.4211486,0.331019085,270.0339585,656.726
1B,Light,200,12387.5,19.53996752,0.332510656,269.7694901,665.647
1B,Light,200,12389.5,19.56515528,0.332391108,269.5703972,668.383
1B,Light,200,12391.5,19.64262973,0.332040907,269.0161024,677.62
1B,Light,200,12393.5,19.73191937,0.333264273,268.8451949,686.455
1B,Light,200,12395.5,19.78422956,0.334717717,268.940897,688.535
1B,Light,200,12397.5,19.83656126,0.335461275,268.845194,696.731
1B,Light,200,12399.5,19.82948793,0.335464543,268.8414057,705.686
1B,Light,200,12401.5,19.94856008,0.335480888,268.1840255,708.379
1B,Light,200,12403.5,20.03720876,0.335943611,267.8492899,717.285
1B,Light,200,12405.5,20.00799943,0.333734409,267.3456528,726.475
1B,Light,200,12407.5,20.02361315,0.331424057,266.5532427,728.541
1B,Light,200,12409.5,20.06900619,0.329672254,265.7859773,736.771
1B,Light,200,12411.5,20.07030406,0.328643421,265.4380011,745.655
1B,Light,200,12413.5,20.11698988,0.330307823,265.5978075,748.061
1B,Light,200,12415.5,20.22206017,0.331954371,265.5172928,757.58
1B,Light,200,12417.5,20.31201619,0.333196747,265.4328101,766.452
1B,Light,200,12419.5,20.32739642,0.333478335,265.4148399,768.565
1B,Light,200,12421.5,20.33259095,0.333778701,265.437638,776.742
1B,Light,200,12423.5,20.36654085,0.332652273,264.914338,785.708
1B,Light,200,12425.5,20.41571216,0.331161233,264.1648696,788.082
1B,Light,200,12427.5,20.47953757,0.331834534,263.9937499,797.626
1B,Light,200,12429.5,20.50886295,0.332398553,264.0289018,806.46
1B,Light,200,12431.5,20.51861531,0.333367092,264.2485017,808.578
1B,Light,200,12433.5,20.59653193,0.333416922,263.8403978,816.752
1B,Light,200,12435.5,20.66112403,0.333178478,263.3965948,825.67
1B,Light,200,12437.5,20.69155388,0.333550845,263.357802,828.355
1B,Light,200,12439.5,20.63062026,0.333939798,263.7887278,837.228
1B,Light,200,12441.5,20.74042437,0.334312776,263.2736343,846.198
1B,Light,200,12443.5,20.7815372,0.334362133,263.0513026,848.568
1B,Light,200,12445.5,20.73531506,0.334141187,263.1989063,856.763
